physical_page,render_filename,render_bytes,render_sha256,width_px,height_px,text_chars,ink_ratio,dark_ratio,blank_candidate,image_only_candidate,physical_edge_candidate,body_near_edge_candidate
678,page-678.png,4006,1ae1c0b5c9050f49e9aae499e232840fd226372dff1fa18e92c768791eecb7be,763,1083,0,0.0,0.0,true,false,false,false
679,page-679.png,120062,3c352c2d0f96309a81a26395adbc80dd0d7b3935762e852a2b88575a471eeabc,763,1083,1181,0.125920789,0.07293584,false,false,false,false
680,page-680.png,223088,7706fa59d0a17b24b1c7032b2a72073d39620eee7b6a502ec5b550cae2db5898,763,1083,2369,0.096911763,0.080060121,false,false,false,false
681,page-681.png,161062,be20167b6eb1acbbb7b8b508c517c6c791cbc89143818f17c050c603eba1616d,763,1083,1714,0.071678472,0.058239515,false,false,false,false
682,page-682.png,137564,d63b2894dfa4f966401dc792b86a999deb90d9f5d6842b293aa8cea964a19f15,763,1083,1335,0.059804267,0.04996194,false,false,false,false
683,page-683.png,145756,0b08fa0f08af1078f6245cb22f0ebc1c49324a8d842fd10c31af051ea3f790dc,763,1083,1418,0.058492441,0.047805414,false,false,false,false
684,page-684.png,145455,c18b161469ef3166a066f42e90b64dce63486742f9381fda82c13459edb50de1,763,1083,1407,0.060619923,0.050424226,false,false,false,false
685,page-685.png,118519,749137ac86b86c9029592d85aa8eabcd620bb5eec83e1606b0ca360f4f7dabcd,763,1083,1123,0.048001462,0.039560514,false,false,false,false
686,page-686.png,105304,6c8173c38683c2af0bb617767a09a91052b2a638ce2c7ed77a5053e63131775b,763,1083,973,0.04192882,0.034564925,false,false,false,false
687,page-687.png,109811,8e709d762473c893f27720034178b3e8b06ad66f18a104c278096c7cfb184d42,763,1083,921,0.041772708,0.034481423,false,false,false,false
688,page-688.png,107022,5d380990340ab6887523f0c8320286cc5db097395812fad92bea7d269397c75e,763,1083,962,0.041350358,0.034026399,false,false,false,false
689,page-689.png,81110,f274591b2d69bda1acc752025e7ab09b1330e319a5cbb823b416db2a97085f8b,763,1083,515,0.025875892,0.021216731,false,false,false,false
690,page-690.png,110505,5e47d6a682f5041ab58178a467278cb441afa7d952276668b7d5a04dd772e590,763,1083,969,0.041766657,0.034687152,false,false,false,false
691,page-691.png,149927,040a1534bc2f0c2d4b118ae37a421f973b6ba98401e2ab5514465a8fd3c30f87,763,1083,1433,0.062622757,0.052246744,false,false,false,false
692,page-692.png,186237,414b28b995cd2cab8e0457463b26b5cc970d1c30efb001d9cd5af9a4dc4ba497,763,1083,1765,0.076083497,0.062980968,false,false,false,false
693,page-693.png,181738,645c369e669700463bdbc1d9fc1053ab2da80ae82ba59336a981f6927c563e61,763,1083,1692,0.071795859,0.059247588,false,false,false,false
694,page-694.png,153761,76eb89e01be426826fbe05a2573e476ce766be62419fa471677c78508204a69c,763,1083,1487,0.061741752,0.051288288,false,false,false,false
695,page-695.png,152655,42b46e6bca14b3060ce3ffc58e157c9cd9a803d29a2c3c02ebf1e9e786069bd6,763,1083,1460,0.061225008,0.050776386,false,false,false,false
696,page-696.png,134029,5dedabae838ab9d221e71a558894aa556f9990852df1738b29ebd3e71dec16f3,763,1083,1212,0.055343574,0.046139008,false,false,false,false
697,page-697.png,160834,5870875446832e8246c13a2e8bde6919d57132419c6577a15870a370a60f8cab,763,1083,1546,0.062089071,0.051195105,false,false,false,false
698,page-698.png,171026,d96af04bd7871142912e06fbd620a65910a7f9cb59a42e85f328322d94e64ff4,763,1083,1641,0.07025894,0.058003531,false,false,false,false
699,page-699.png,148899,490b3fd4848cc26c515eecc59ead71907743b1d9dd05f0548911fbc861f69f8b,763,1083,1367,0.057368191,0.047183386,false,false,false,false
700,page-700.png,167899,38b5e88982aca8592bd73cc12bbc18e88031cc60c1aa6407a159d6242c7e9612,763,1083,1672,0.06990557,0.057638059,false,false,false,false
701,page-701.png,163292,1d5ea4d4b3897c7f6df5ba35a0866140f9c5895ee004271c3ddb4bba6ee13823,763,1083,1633,0.06743682,0.055620703,false,false,false,false
702,page-702.png,151101,66aadb11c1394c7c9ec296659ada822af081e3ba98b07eabeecad99190b81bb5,763,1083,1359,0.060062033,0.050119262,false,false,false,false
703,page-703.png,182223,9071b624a447b366927d92787a223a2a20a5484441eb415a35813525e0f18a28,763,1083,1759,0.072963674,0.060066874,false,false,false,false
704,page-704.png,159423,1c3c3894c83b7e635ebbe3427a89edeebee0ea7beee8ec35ba41cf815f2bad8f,763,1083,1582,0.06771637,0.056430308,false,false,false,false
705,page-705.png,146602,6c32875c902c8584fee2f51e77ceda592846d4d36c4c649ad9f29dc0b4c916ce,763,1083,1362,0.057237493,0.046944982,false,false,false,false
706,page-706.png,178363,8b72e959b93f5ac9a54498bad7594c01e70f72871e5dc89ced5d0e042edc24e4,763,1083,1722,0.074068561,0.061041062,false,false,false,false
707,page-707.png,168702,a0e67a6d301e8b10d52ffded5c11953373781eb31d074e85c459183fe8a0c9a6,763,1083,1672,0.069369464,0.057108004,false,false,false,false
708,page-708.png,160658,66a2d7e936c56604d51f49222f85b219ea232466bbb034f6287d64078f626222,763,1083,1474,0.061273415,0.050324992,false,false,false,false
709,page-709.png,152855,1964b69cd6b5a43861951b1f9ef14fcae1705dc77e69c64b11437d0519a89ff8,763,1083,1469,0.061504558,0.050254802,false,false,false,false
710,page-710.png,146313,e02a790c8f95134697486930cfa9315b51d0f46d704d8e2c6300620c5b9d85a6,763,1083,1440,0.058430722,0.047760638,false,false,false,false
711,page-711.png,174192,04028b88b2c5ef4a0d6d847bd5d8aaa08907ca092d6dd5cd1a25064326512998,763,1083,1751,0.075000393,0.062345627,false,false,false,false
712,page-712.png,134038,8ed6825c8a1940853f61b20c3c087d568093781fe3e389ff09968efdd7222842,763,1083,1162,0.05009869,0.041278958,false,false,false,false
713,page-713.png,138114,48bb49fbe7ffc4d1480916a99f42bfa76ae4796b5fb70a3702a377208f8f4174,763,1083,1310,0.05412009,0.044787246,false,false,false,false
714,page-714.png,145660,98ea491b127805f1fca0a466b3d82803a6bb690f3ba09510c71802e5f32f2e76,763,1083,1403,0.057329466,0.047387905,false,false,false,false
715,page-715.png,160309,4deeff0567e706f09f1675b3daa380a7f12f0ad7ecde1c8af39406566af0fd33,763,1083,1510,0.062528363,0.051677964,false,false,false,false
716,page-716.png,160719,1e51d70ce9c027f88dd21698f537ab3a0dd57845a64bb8436ec41dd1e50e4ee0,763,1083,1452,0.060456549,0.049798567,false,false,false,false
717,page-717.png,176703,a2aaf135222894d420347346667fbefdb87b125b8f5a19fe5ae32e83f4777dd9,763,1083,1737,0.071544143,0.058951096,false,false,false,false
718,page-718.png,182141,c14228e94aa4e799f71b213933b6a838b8b1a2771fe0b69e445055a0041aac4b,763,1083,1762,0.076966922,0.064431964,false,false,false,false
719,page-719.png,163280,340f1aa344bed983a8f719fe175f13473cfab7835ce87ae223ae401d2af1fe71,763,1083,1545,0.064165726,0.05285183,false,false,false,false
720,page-720.png,144414,cd175e30a2b8cc5ea173b47f966ff562efbd64e794839bf1d4b505e958880708,763,1083,1374,0.057627168,0.047438732,false,false,false,false
721,page-721.png,186664,e40e5f632ddc9ab52eca51dc59aa6aa81d9fcbce93974ce01d74c1f58d3b7998,763,1083,1758,0.074797084,0.061704236,false,false,false,false
722,page-722.png,166342,d0f01194e236f18060cb6800ace7ad6806fa0665d3d6379b733a27795e758dc7,763,1083,1575,0.063976939,0.052613426,false,false,false,false
723,page-723.png,109958,9a4911a375c8e2ff75aac3a757966b273895d88a320f55f4acf57ca792bf8fb9,763,1083,908,0.038511295,0.031691977,false,false,false,false
724,page-724.png,172860,52238ee72940c9a3a8d5a3a0358fb8f5d812f4ebd4007df89a7da1ac0de3bc76,763,1083,1749,0.074563521,0.062176203,false,false,false,false
725,page-725.png,165870,748d64a18712767b05529b2c8755545c47426a447cbf1c41cf869752e5fc7930,763,1083,1566,0.064390818,0.05313259,false,false,false,false
726,page-726.png,177926,9fbf3f9544d46e499f4759f7d2d91e0af3098896022d55057e5fbcc9244644e6,763,1083,1711,0.072024581,0.059623951,false,false,false,false
727,page-727.png,195791,d68b07f020f709fdad460e34bda93b70d687bb082d536795eabee09262070030,763,1083,1914,0.078755556,0.064966859,false,false,false,false
728,page-728.png,135116,4ec4dbcda8eb0737d44352702a56d72b4801fbe4914f53daf29dddfa538fc62b,763,1083,1203,0.051540004,0.042429831,false,false,false,false
729,page-729.png,132363,6d7fe034a10a099a20e31c4de63b26573a825f6375cfb2c74c7b467dd5615116,763,1083,1190,0.052191076,0.042964727,false,false,false,false
730,page-730.png,146384,85e8746c60f8a53bede71f5c6db3348d78052158e0d25f76d0d7e57069893e62,763,1083,1485,0.061326663,0.05087925,false,false,false,false
731,page-731.png,194877,977cb273837276b0ffd19912518969656a506d2d0516069841877ab14130425b,763,1083,1912,0.084399797,0.070318239,false,false,false,false
732,page-732.png,171564,677ecfa30ff32341be75db0549259f19367fb301fc62cc99ebe167dc751e7a2f,763,1083,1676,0.070701863,0.058188688,false,false,false,false
733,page-733.png,127286,8629ecba6fc0f9e11d78cd7bc48aafde5f7115cf869e741698b7601a24d4cfd4,763,1083,1165,0.054985363,0.046358049,false,false,false,false
734,page-734.png,160057,58406654687fe7b945808fd3549bc635f4274d0ee5e65241b7367f60b43f5221,763,1083,1478,0.063655033,0.052607376,false,false,false,false
735,page-735.png,150425,4621026f8dffd6d6045e2255dcf0512ae14cd2877415f58c8384fbf677140d5f,763,1083,1415,0.06032101,0.049711435,false,false,false,false
736,page-736.png,160179,fd15ec470fe8e5c9024341c15e356b0a6e6d71047513aa8aadaa6acf17a44dbf,763,1083,1636,0.061687294,0.050951861,false,false,false,false
737,page-737.png,148966,6dccc108d7348777dfb56334dadc34531e44829762ef76eda538afffa0fa5fe7,763,1083,1530,0.055579557,0.04573118,false,false,false,false
738,page-738.png,115042,b3bcdb3087565331a7ad17a98c031e45fd021dbde6ae6db6d40b09ddf762d1e2,763,1083,1196,0.043244277,0.035933629,false,false,false,false
739,page-739.png,100031,1a0f75959d2e5719127939dae09a4a925c1139665d1997a958e1860617c18daf,763,1083,937,0.18955767,0.115203509,false,false,false,false
740,page-740.png,153367,35fa6f1cb1a2581587528632f321c7668badc33675243e2f33820dec99dca9e9,763,1083,1343,0.060365787,0.050535562,false,false,false,false
741,page-741.png,172513,edc8001f2b348673bf2fefa0846e5415c13fb7d111c0f7046518af2071beb906,763,1083,1538,0.064780493,0.053000681,false,false,false,false
742,page-742.png,135633,0008d0b6a8b0a89cd53b75810088aff5babeb999883933d449569ceff227f32d,763,1083,1212,0.055492425,0.046362889,false,false,false,false
743,page-743.png,172861,5268fbf3c9e4e23beb6d6e3607f99cf2e531fb43ce4bc32ab3dd8275b0c1d056,763,1083,1735,0.069079023,0.056876861,false,false,false,false
744,page-744.png,180668,7b0a986b48463d36cc3d2fa9ab28de81f54c0b28bb31fc97d9d5d92ce4479900,763,1083,1782,0.073197237,0.060538841,false,false,false,false
745,page-745.png,162387,5991cbe7aa826a0e1abc4a8a44566945a40180c252e976a9e6b82d3932f1338b,763,1083,1614,0.063941844,0.052661833,false,false,false,false
746,page-746.png,153779,9747fb7db6160392243b6b15386d5eb51ab1f808b6c426227dff820f3daacdfc,763,1083,1494,0.060976923,0.050471422,false,false,false,false
747,page-747.png,168826,92c84accbff46459f42f855bb8eb426feaab160d30626e0361b4e40f330e369c,763,1083,1819,0.072639348,0.059962799,false,false,false,false
748,page-748.png,148230,6d5498a17c383aaf1f5af99989321752d6abaa7764b14a92a69eea2190cc4ea3,763,1083,1313,0.060167318,0.050217286,false,false,false,false
749,page-749.png,163365,60abf7bb70f9a7b930941d16d452d9ba712f3e2ce0dc369d005f726c085fb017,763,1083,1561,0.065190741,0.053853852,false,false,false,false
750,page-750.png,172324,3c1f3dbb9453e3d516b3ccd458b35724d97b0dd2932001ba339e336ffc7053e8,763,1083,1632,0.068014072,0.056062416,false,false,false,false
751,page-751.png,180976,9707bd94050410cca605fd1e8553ae76937d30479b222781033e307b176c8c31,763,1083,1726,0.076022988,0.063674396,false,false,false,false
752,page-752.png,169325,bbf85244332bbfdbf3c1fea2d8bc160bc34592122ae27693570fbc054ae07d40,763,1083,1582,0.066393652,0.054855875,false,false,false,false
753,page-753.png,172591,805867431d9ae8769335d28e35e14e06da68ebfa82ec3cb512816ea2438ccc38,763,1083,1645,0.067062877,0.055286696,false,false,false,false
754,page-754.png,150335,17a48ce350930762f673dc43e7599124c584dc40bff73495bfff30f72e61f703,763,1083,1434,0.058250406,0.047882865,false,false,false,false
755,page-755.png,193623,e64d89683627f9c003e180b707d1a0f6b398ec7c2f2e1a1d4ce626cf44fcbf9e,763,1083,2206,0.077167811,0.064228655,false,false,false,false
756,page-756.png,96922,ef0bc35a16f178c75426d56f03950d7ba1c26dcbac6bb2d3dc0c03dd85783609,763,1083,1030,0.036118786,0.029817421,false,false,false,false
757,page-757.png,108583,2d4a18674e26c68463049b87710f4d351606ee58c73f9770516a582c1af224e3,763,1083,945,0.190383007,0.116521386,false,false,false,false
758,page-758.png,205576,a26bedb13b0b4739d98ad1f0e1d7a8ec3c4c322edab0bed41ed91fb118dd2065,763,1083,2207,0.093670923,0.077419527,false,false,false,false
759,page-759.png,185523,16107b851083ebc246d6314d66d2a65e37ce6995fa23ba3d56af503b9a574c0c,763,1083,1814,0.075921334,0.062460594,false,false,false,false
760,page-760.png,166558,db2b910c74bf95343b6be034ac0600300c9096cea687458960ee2b0007672e2f,763,1083,1581,0.066544923,0.054875237,false,false,false,false
761,page-761.png,194470,17f1d6221e31c6d1daf255be52bab57fdb6fe55dd1cecbd4fbcb2e5ba67abdf9,763,1083,2011,0.080553871,0.066122573,false,false,false,false
762,page-762.png,187275,132270534f892fea8006f5227c07b72309d87ffa4263b2e2b0e8d26fe6c5a16f,763,1083,1858,0.079835029,0.06609716,false,false,false,false
763,page-763.png,166024,c7b443baae2745e688349ce693f5e9f730eae4646d332a16956036b3b18e5d0b,763,1083,1629,0.065765573,0.054092256,false,false,false,false
764,page-764.png,165432,ae31aaa96cd930885d1d4b74ca3b150abf861b37ce3774426e970e06a8c80939,763,1083,1602,0.066131045,0.054354863,false,false,false,false
765,page-765.png,187511,4b5500bc0bb7a117cdb6129623ce05ef09da492d31e7bb9e8d0c2cc55d84f8ee,763,1083,1864,0.07645865,0.063345229,false,false,false,false
766,page-766.png,158812,46f900dd7c3cee741a70fb0b0addb44778bacc61f67d913b71f49fb6c292cb8b,763,1083,1549,0.062129007,0.050861098,false,false,false,false
767,page-767.png,150625,34355bd88a1a34068443921a981da96a0a8469d3d59f58e188ce6f768a6b4bd4,763,1083,1505,0.064218973,0.053852642,false,false,false,false
768,page-768.png,169480,4fb6cac8a24ced60d5c3ecc4be3f77c196f62da98fc066ece43a6d18b8210061,763,1083,1588,0.065285135,0.053842961,false,false,false,false
769,page-769.png,200071,c29416060a932a048a6a0d81dca5780418093e6a948b899395e9ec7b3100c8e8,763,1083,2001,0.081549843,0.066922497,false,false,false,false
770,page-770.png,168902,de914f30f518fa259daf8f176202113326ea9f784ca51ff19656d4e64a8a8b98,763,1083,1653,0.067425928,0.055467011,false,false,false,false
771,page-771.png,160649,a9572541dac321696b18caceda3362ec9e14a7fe9ea2bd6c333a914a76c70267,763,1083,1603,0.07152236,0.059590066,false,false,false,false
772,page-772.png,174458,a89e6c57b32d08e75c11567bbeb86866c5cdeb5ae33646518ded66d4afeddd23,763,1083,1756,0.072237571,0.059432744,false,false,false,false
773,page-773.png,181232,380913cf0c698f7e9200e336e6ae8ac4e3523d37ba98d5bed1f63c420d5ed918,763,1083,1896,0.078123847,0.064736927,false,false,false,false
774,page-774.png,158265,9deb1e0f94b13f51d3cc4c09d6debf7b2887acba71e18088421296ff2f94ee99,763,1083,1561,0.067873692,0.056712278,false,false,false,false
775,page-775.png,182829,d56fe433a8df1860e9878acfa751ea97526d37abafce5ade4706abe904381118,763,1083,1876,0.076799919,0.063108036,false,false,false,false
776,page-776.png,174764,7692107d1fcc4fc04b2b9937e7fa40abce97e299a05c06bb709c0467cf35d667,763,1083,1810,0.072577629,0.059654206,false,false,false,false
777,page-777.png,133149,1c08da25e2a8b8cb2c3215a3b7d6c52b9a08d840d1fdbd89947b3c7ea9ef1568,763,1083,1284,0.052975268,0.043482681,false,false,false,false
778,page-778.png,140157,f6d0cd28981b7f03fa0a128b03389dc6b774bca16d4db290f72d773b33e9df1c,763,1083,1293,0.059073323,0.049549272,false,false,false,false
779,page-779.png,166308,4344c0cc68fd139e5e3b1d2785ddc4f9e806ebd7ecc5b5fb44eeaff026a7ea73,763,1083,1594,0.067712739,0.056038212,false,false,false,false
780,page-780.png,179357,6f742ce1167c9f6e0df1f97649841537f4c0bc08051b02424343ef53d8b7cadb,763,1083,1869,0.07075027,0.058511803,false,false,false,false
781,page-781.png,176356,f431a97d00f24d40a79c38d69e60abbf61200cb6815186a6a3285b6c4156da26,763,1083,1874,0.065845444,0.053793344,false,false,false,false
782,page-782.png,178721,bcb1ea1a74df1e0cd06ccd922fa1d6a1e3b0cfb55cc14eebc3c3ae1381e7f48b,763,1083,1980,0.069962448,0.058140281,false,false,false,false
783,page-783.png,9581,034aa3b7256cc452744c441e9f750c6bed9d98824bd362e33020ff944b50dcc3,763,1083,14,0.005375583,0.00514202,false,false,false,false
784,page-784.png,4006,1ae1c0b5c9050f49e9aae499e232840fd226372dff1fa18e92c768791eecb7be,763,1083,0,0.0,0.0,true,false,false,false
785,page-785.png,160177,609a90f7f429c11716441a986dafcce44217b62e45e69877d98b0002e80cd683,763,1083,1602,0.069825699,0.058515434,false,false,false,false
786,page-786.png,112774,089152f42d1c22864b76488aa581677d0e608ccf407caea0145911c07666168f,763,1083,1076,0.04531125,0.037706531,false,false,false,false
787,page-787.png,139401,b274a4f6b463b3d568b261c3193e7d32c1c7066ea2925bf98fab54c3c976539f,763,1083,1304,0.054013595,0.044383048,false,false,false,false
788,page-788.png,114076,4bb9229cf736966c4fccb889cdb2b0a24e587f236e4b516ad395b065142b1f26,763,1083,1057,0.044107129,0.03650241,false,false,false,false
789,page-789.png,124699,0175c5fa5e828753a964a489490fbc53c19e4b8c1d7dd1fa10a49469229cf515,763,1083,1147,0.046400405,0.03847257,false,false,false,false
790,page-790.png,155594,49ac04ded4f655513d13d2397d9623e0d732f6a80ef694f5d2fa9696f252ee61,763,1083,1556,0.062051556,0.050681992,false,false,false,false
791,page-791.png,125796,efc3b84a3a3ef99db9093c86b1a7b1b49a9d9769271b14054bf0fcaa149c2016,763,1083,1167,0.047880445,0.039336632,false,false,false,false
792,page-792.png,132213,90a698a1b438f874ff7b7e1a1492385c7cb018920350ebc031db3b677ffb02d6,763,1083,1272,0.053436343,0.044194262,false,false,false,false
793,page-793.png,182470,89502910fa3f8bd0e4271c6001535b7e83c4424a7f071d22c430f6cfbf0aa44b,763,1083,1767,0.071628855,0.058961987,false,false,false,false
794,page-794.png,176673,7d439a48acd6784740b59fd7120dbb0fd41b96aab32f81d46102de8b054531e5,763,1083,1758,0.076421135,0.064088275,false,false,false,false
795,page-795.png,127034,61b55a1156f27333dc01ee41fcaa12e1926950795159da41869594e8ffe54379,763,1083,1270,0.053438763,0.04432496,false,false,false,false
796,page-796.png,135626,7a28fa7ab8aba18fdbf3115bb6ef84ab619ab055bf60086f534151b4f5bde2eb,763,1083,1342,0.054464989,0.04474852,false,false,false,false
797,page-797.png,126194,464308782776adf214d7dbd01c3cf2ee78e700e10dd437e9fb8150c7a544fc43,763,1083,1204,0.052266107,0.043283002,false,false,false,false
798,page-798.png,131707,06e996a282160572d967389d052cd23e0bce252d1654e139ead5aa82a4a8025a,763,1083,1271,0.052623108,0.043210392,false,false,false,false
799,page-799.png,111028,de83bc703d18125df7fe4211d69a560906ac504ea4dd2991c4ee09d0eb269022,763,1083,1043,0.044706164,0.037223672,false,false,false,false
800,page-800.png,160139,935a867e708a7136ca484d755c0858adbcb556c1c2df7c4d91d64388d7af0212,763,1083,1594,0.067796241,0.055936558,false,false,false,false
801,page-801.png,123889,e3087e1818aa4dea04a4e9a2e0e81619db811f8daf4adad83bf273cc60c01ebc,763,1083,1123,0.047461725,0.039203513,false,false,false,false
802,page-802.png,133269,bbc3a03a1c7dda1deede6ae5b1071fdb74122cb599a3a2ff318006f02dde0a82,763,1083,1220,0.05108861,0.042106715,false,false,false,false
803,page-803.png,147617,2842d78083eb95dd4b3759495a6558df273637f6ac2fccb6de881f68ea168d64,763,1083,1531,0.060337953,0.049727167,false,false,false,false
804,page-804.png,4006,1ae1c0b5c9050f49e9aae499e232840fd226372dff1fa18e92c768791eecb7be,763,1083,0,0.0,0.0,true,false,false,false
805,page-805.png,135770,edacda89879f3debdbcf6c42c910458fcb54ee65efeee9db6ab28ac4af7d9c16,763,1083,1177,0.083043195,0.043298735,false,false,false,false
806,page-806.png,197628,02abf3045cf07ebd6156a90ee56375cbdd9a89e7ea212be8466374c59b910528,763,1083,1801,0.074148432,0.061128195,false,false,false,false
807,page-807.png,214291,04c5eb1d1a26c7d1b09a2ea7a8d3f2a796b813402be6e8d47aad290b0ecc5fda,763,1083,1984,0.081889901,0.067180264,false,false,false,false
808,page-808.png,207543,fd96480eac66bfdc5b627974bbee659c3aab58690778164d619b5cc919f716ad,763,1083,1899,0.077942321,0.063990251,false,false,false,false
809,page-809.png,160141,7d84bcea54e47dffb789b87fba924393ee8f7b3bbfbdc2aa6f2566ac71786985,763,1083,1044,0.057720351,0.047034535,false,false,false,false
810,page-810.png,4006,1ae1c0b5c9050f49e9aae499e232840fd226372dff1fa18e92c768791eecb7be,763,1083,0,0.0,0.0,true,false,false,false
811,page-811.png,101791,a3fdcef1c7f21390c01e7830c435aa26e0177ef9cd70cafc073a10cc2ce0b096,763,1083,864,0.067182684,0.027544719,false,false,false,false
812,page-812.png,151462,4eb01dbb67929480b3fbdcd2c290ee50bcb92206b6cd34cf263e25843598c730,763,1083,1354,0.045940539,0.036567759,false,false,false,false
813,page-813.png,13899,c1a710c56f27b6c0f4ee45be6adb410cef329198f81280d5dd0151a70dec59ad,763,1083,76,0.002783395,0.002247289,false,false,false,false
814,page-814.png,4006,1ae1c0b5c9050f49e9aae499e232840fd226372dff1fa18e92c768791eecb7be,763,1083,0,0.0,0.0,true,false,false,false
815,page-815.png,91748,64669d9c622fe08585fc41750c6c66e149186826a637b5f7e28b599b6bc3de3c,763,1083,849,0.062387983,0.025954553,false,false,false,false
816,page-816.png,158317,22d3422f196c6901586d590a8ad608f17f916c4b1a0293877a328d3ae59747f8,763,1083,1639,0.054055951,0.041840478,false,false,false,false
817,page-817.png,162027,39c841d44b8b7877df7b496bb92a023c96f4bf05d158453e8316448906879471,763,1083,1589,0.053521055,0.041801752,false,false,false,false
818,page-818.png,146759,8a39525aee9d8ad132704b3682040aa71bb31ee5078f68d44f77fcdccc14808c,763,1083,1486,0.049800987,0.039063133,false,false,false,false
819,page-819.png,159225,ae630626aebdb8fcd3a1c8c8989fa33c1291180746eba3b8175afc97a7e0e083,763,1083,1630,0.053760669,0.041802962,false,false,false,false
820,page-820.png,91279,1d17af56cc9bad0ea866b30e0c25566d544dd4f96651537d7bef647b20c467a2,763,1083,850,0.02895941,0.022731866,false,false,false,false
